,Name,Rating_attaction,Username,Title_Review,Rating_Review,Review,Date,State,Type_traveler
97,Estação das Docas,45,isadorakalif,Melhor programa pra quem vai à Belém,50,"Pôr do sol na Estação, passeios no fim de tarde e finais de semana, com os passeios de barco e terminando com um sorvete da Cairu: melhor programação pra qualquer turista que visita Belém e mesmo para os moradores. Várias opções de restaurantes e comida local, lojinhas de artesanato e souvenir. Não pode ficar de fora do roteiro!", abril de 2018,"Belém, PA",Families
98,Estação das Docas,45,Gabriela C,Lindo!,50,Visite! Uma delícia de lugar para passear em qualquer momento de sua estadia em Belém. Inesquecível!!!, julho de 2018,"São Paulo, SP",Families
99,Estação das Docas,45,Fernando P,Lugar bonito e tranquilo,50,"Lugar bonito,tranquilo e seguro com bons restaurantes onde encontram comidas típicas da região. Saídas de passeios de barco,", junho de 2018,,Families
100,Estação das Docas,45,Suelen S,bem legal,40,local agradavel para ver o por do sol e tomar um sorvete com sabores que só tem la vale a pena a vista do local, junho de 2018,"Salto, SP",Families
101,Estação das Docas,45,Vinicius N,Ponto turístico obrigatório,50,"O espaço é privado e seguro, e oferece muitos serviços para turismo e lazer, como restaurantes típicos, pequenas tendas e lojas que vendem produtos locais, além de uma excelente vista do rio e um passeio de barco que sai a cada 90 minutos (1 hora e meia), recomendável para levar a família e conhecer a orla da cidade e seus pontos turísticos próximos a ela.", junho de 2018,"Manaus, AM",Families
102,Estação das Docas,45,Elizane P,Magnífico,50,"Gente que lugar é esse... Muito legal e divertido. Os músicos ficam tocando em um palco que se movimenta no teto. A comida é maravilhosa, recomendo o Capone e comer o filhote no leite da castanha e o risoto de maniçoba. Suuuper recomendo.", junho de 2018,"São Paulo, SP",Families
103,Estação das Docas,45,diana.do.silva@gmail.com,"Lugar lindo, romântico e seguro",50,"Fica às margens da Baia do Guajará, ponto turístico maravilhoso de Belém, onde você pode curtir o pôr do sol, ao som de música ao vivo. Nesse complexo existem várias opções de restaurantes, sorveterias e cervejarias, além de muitas lojas de artesanato.Desse ponto parte também um barco de turismo que faz um volta na orla de Belém, com show de carimbó e outras atrações, eu recomendo.", junho de 2018,,Families
104,Estação das Docas,45,FabioMA,Inovação e qualidade em local completo,50,"Antigo porto renovado onde agora existem vários restaurantes, bares e lanchonetes em local com ar condicionado e estacionamento. Além disso, existe uma feira de artesanato e muitas lojas no piso superior. A dica é percorrer todos os ambientes com muito tempo para aproveitar todas as facilidades.", junho de 2018,,Families
105,Estação das Docas,45,jlalves2014,"Sol, calor, agito, comida boa e vista maravilhosa...",40,"Trata-se do point de Belém, lugar muito agradável para se passar algum tempo só tomando umas cervejas e apreciando o vai e vem das pessoas. Se você quiser da para comer também,  há algumas boas opções e no fim tomar um bom sorvete.Quero destacar também a linda vista da baia de Guajará, e a proximidade do mercado Ver o Peso que pode ser visitado na sequência, caminhando são em torno de 10 minutos.Finalizando quero mencionar a atenção dos funcionários do Espaço, tive um problema com um equipamento fotográfico e precisei de ajuda, todos foram extremamente gentis, me auxiliando a recupera-lo de uma forma rápida e eficiente. Parabéns a todos e muito obrigado.", maio de 2018,"São Paulo, SP",Families
106,Estação das Docas,45,Breno T,Lugar Romantico,50,"Vista perfeita, venta muito no local. Passeio seguro e propício para todas as classes e tipos de passeio.", março de 2018,"Manaus, AM",Families
107,Estação das Docas,45,Flavia W,Agradável,50,"Lugar ótimo para visitar no final da tarde e a noite. Vários bons restaurantes. Comemos no Lá em Casa, Sorveteria Cairu. Muito bom. Tem estacionamento pago no local. Muito seguro, agradável. Saem passeios de barco para conhecer a orla.", junho de 2018,"Breves, PA",Families
108,Estação das Docas,45,valdineyf18,A face de Belém.,50,O ponto turistico de Belém mas cobiçado por nossos visitantes de todo o mundo que nois temos o carinho de receber., maio de 2018,"Juiz de Fora, MG",Families
109,Estação das Docas,45,MARIANA S,Parada obrigatória,40,"A Estação das Docas é, sem sombra de dúvida, parada obrigatória para qualquer pessoa que esteja na cidade. Um ambiente climatizado, com vários restaurantes e quiosques de docerias e sorveterias. O palco suspenso é um show a parte.Vale a visita.", abril de 2018,,Families
110,Estação das Docas,45,Vanderleia C,Parada obrigatória!,50,"Antigo porto de Belém que foi revitalizado. Está as margens do rio Guajará. Guindastes do início do século 20 decoram a principal via de pedestres da Estação. Atrações: cerveja artesanal Amazon Beer, Sorvetes Cairu com vários sabores regionais, linguiça no metro, música ao vivo ao cair da noite, pratos regionais (tacacá, tucupi, jambu, camarão).", maio de 2018,"Belo Horizonte, MG",Families
111,Estação das Docas,45,enescredmais,o antigo renovado.,50,"lugar bonito a beira do rio. A qualquer hora, é hora de ir para lá.Belos restaurantes, sendo maioria de comidas tipicas da regiao Cerveja artezanal, sorveterias etc..Nao vá a Belem , sem ir neste local", maio de 2018,"Ponte Nova, MG",Families
112,Estação das Docas,45,CarolFM15,Uma joia em Belém ,50,Muito me pergunto como ainda não tiveram iniciativas semelhantes em outras cidades brasileiras. Um gostoso passeio em Belém durante o dia ou à noite., maio de 2018,"São Paulo, SP",Families
113,Estação das Docas,45,Marco Santoni,Muito bom !!,50,"Espaço bem cuidado, bela vista da baia, excelentes opções de comida e bebida, até  educadores encontramos no espaço, com explicações detalhadas sobre os equipamentos da antiga doca . Imperdível!", maio de 2018,"São José dos Campos, SP",Families
114,Estação das Docas,45,78Andre,bons restaurantes,40,"local agradavel amplo seguro bons restaurantes com diversidades de comidas e ambientes , local embarque de passeios no rio.", abril de 2018,,Families
115,Estação das Docas,45,marlarubia,Lindo,40,Lugar com vista linda. Restaurantes e lojinhas de artesanato e local limpo com ar condicionado. Adorei!, abril de 2018,"Belo Horizonte, MG",Families
116,Estação das Docas,45,Keli S,Excelente cartão postal de Belém,50,"Foi um dos lugares que mais gostei de Belém. Bem limpo e seguro para turistas. Uma delícia jantar em frente a orla. Os restaurantes são bons. As lojinhas na parte superior são boas. Além de tudo, geralmente tem som ao vivo e shows de  carimbó.", março de 2018,"Birigüi, SP",Families
117,Estação das Docas,45,Gabrielaleite,Passeio maravilhoso,50,"A Estação das Docas é um espaço lindo para passeio, especialmente no fim da tarde, com vista maravilhosa da Baía de Guajará. É um centro gastronômico muito bom, com excelentes restaurantes. Também e imperdível uma pausa para o sorvete da Cairu, que tem duas unidades no local. É o melhor sorvete do Brasil! Para quem deseja comprar lembrancinhas de Belém, há várias lojas com artigos locais e de artesanato.", abril de 2018,"Brasília, DF",Families
118,Estação das Docas,45,Julio Cesar C,Excelente local para passear,40,"Excelente local para passear sozinho ou com a família e com segurança. Possui uma ótima infraestrutura, uma linda vista da Baia e várias opções para lanchar, almoçar, beber, etc. Além de locais para comprar lembranças de Belém/PA.", fevereiro de 2018,"Palmares, PE",Families
119,Estação das Docas,45,Marcy R,Ótimo passeio!,50,"Ótimo lugar pra passear e fugir do calorão de Belém. Dentro da estação é climatizado, tem banheiros, lojas de suvenires e restaurantes pra vc lanchar ou almoçar. Dê uma pesquisada antes porque tudo lá dentro é um pouco salgado, mas vale à pena! A sorveteria é perfeita! Vários sorvetes com os sabonetes de Belém. Provei o picolé de tapioca com açaí, uma delícia!", julho de 2017,,Families
120,Estação das Docas,45,ferrazlott,Caro mas gostoso,40,O lugar e muito bonito e reúne algumas das melhores opções de gastronomia em Belém. O preço é um pouco salgado mas paga-se não só pela comida mas pelo ambiente., dezembro de 2017,"Belo Horizonte, MG",Families
121,Estação das Docas,45,gustavopalma,Ponto turístico que vale a pena,40,Ponto turístico que vale a pena conhecer. Fazer passeio de barco ao som de caribó. A noite tem barzinhos com música e coisas locais para comer., abril de 2017,"Curitiba, PR",Families
122,Estação das Docas,45,psantos18,O melhor lugar da cidade,50,"Um lugar para passear, tomar um sorvete na sorveteria mais famosa Cairu. Mas também tem excelentes opções para almoçar ou jantar. Tomar uma cerveja regional na beira do rio, é muito bom. Tem estacionamento e é seguro. Abre todos os dias.", março de 2018,"Rio de Janeiro, RJ",Families
123,Estação das Docas,45,Maridalva N,Um lugar especial pra pegar uma brisa e um sol com direito a respingos quando a maré está cheia!,50,"Um local agradável pra ir de manhã e só voltar depois de ver o por do sol, vá a vontade com sapatos e roupas leves.", janeiro de 2018,"Belem do Pará, Para, Brazil",Families
124,Estação das Docas,45,manoeljunior44,Melhor ponto turístico de Belém,50,"Vá sem receio, lá você vai encontrar toda diversidade da comida paraense, de um pouco de artesanato e a cerveja produzida no local, além de uma vista maravilhosa da Baía do Guajará.", janeiro de 2018,"Belém, PA",Families
125,Estação das Docas,45,Andrés G,Espaço muito bom para quase tudo,50,"Um ambiente totalmente reestilizado com muito conforto, um excelente ar condicionado, com muitas opções de alimentação, onde particularmente recomendo a Amazon Beer e Soprano, algum artesanato e bastante gente. Alguns bons eventos", março de 2018,"João Pessoa, PB",Families
126,Estação das Docas,45,RN23,Beira do rio,50,"Lugar ótimo, excelente para ir no final da tarde. Há muitas opções de restaurantes e comidas típicas da região.", dezembro de 2017,macapa,Families
127,Estação das Docas,45,marcia d,FIM DE TARDE,50,"gostei muito deste local, seguro , tranquilo, limpinho, ótimo atendimento, local agradável para bater um papo no final da tarde vários tipos de barracas variam de comidas tipicas a comidas sofisticadas amei.", fevereiro de 2018,"Goiânia, GO",Families
128,Estação das Docas,45,Virginiaeisrael,"Lugar bonito, mas tudo muito caro",30,"O lugar é bonito, tem uma vista linda para o rio, mas a comida é muito cara e o atendimento não vale pelo que se cobra.", fevereiro de 2018,,Families
129,Estação das Docas,45,Daniela Braun,Bonita,40,Muito legal mas achei os restaurantes caros. A vista é belíssima é apesar do calor de Belém sopra uma brisa bem agradável., janeiro de 2018,,Families
130,Estação das Docas,45,bastosglaucia,Alegria no Cais do Porto,50,"Boa música, palco móvel superior( segue por cima das pessoas como um trem elevado. Lojas , teatro, shows, comidas regionais, internacionais e nacionais, tacacá, sorveteria Cairu, o melhor do Brasil. Ambiente refrigerado e externo ventilado com mesas dentro e fora da Estação das Docas. Barcos no rio guajará circulando com atrações do Carimbó, Siriá. ( danças regionais, a cultura amazônica fica exposta neste espaço excelente para namorar, passear, bater papo com amigos, familiares, crianças podem correr, brincar e apreciar o Rio que banha a Cidade de Belém do pará. Há um City tour Fluvial imperdível e bem ao lado das Docas fica  o Mercado do Ver-o Peso todo de ferro e cheios de iguarias que chegam das embarcações do outro lado das margens do Rio Guajará. Funciona de dia e a noite! Vale a pena conhecer e documentar cada momento de felicidade!", outubro de 2017,"Salvador, BA",Families
131,Estação das Docas,45,roseluzbcortes,"Excelente local para assistir ao por do sol, com amigos, familia, amor.",50,"Ambiente agradavel, com variedade de cardapio entre refeicoes, lanches, bares, comidas tipicas. Centro de lazer com musica ao vivo e de uma beleza impar, as mrgens da baia.", janeiro de 2018,"Belém, PA",Families
132,Estação das Docas,45,eliane0liveira,Estação das Docas,50,"Ambiente agradável de frente para o rio e com várias opções de  gastronomia, recomendo a Amazon Beer e o Dom Feliciano.", janeiro de 2018,"Porto Alegre, RS",Families
133,Estação das Docas,45,Bettrice,Ponto turístico,50,Ponto turístico em Belém com paisagem pra Baía do Guajara com por do sol lindo acompanhado de um delicioso sorvete regional da cidade., dezembro de 2017,"Belém, PA",Families
134,Estação das Docas,45,Affonso C,Um dos melhores pontis turisticos em Belém,50,"A Estação das Docas é um retrato de que Belém pode sim ser organizada. É um ótimo local para todos os tipos de público, tem natureza, restaurantes variados, teatro e é muito bem localizada.", janeiro de 2018,,Families
135,Estação das Docas,45,Janete M,Lugar de agradecimento,50,"Um Lugar maravilhoso de reflexão e agradecimento por tudo aquilo que conquistamos, todos os anos no Cirio de Nazaré visitamos a basílica", outubro de 2017,"Brasília, DF",Families
